31-57-2022 09:57:19 urllib3.connectionpool:DEBUG:https://wappass.baidu.com:443 "GET /static/captcha/tuxing.html?ak=572be823e2f50ea759a616c060d6b9f1&backurl=https%3A%2F%2Fmbd.baidu.com%2Fnewspage%2Fdata%2Flandingsuper%3Fthird%3Dbaijiahao%26baijiahao_id%3D1711611953710808879%26wfr%3Dspider%26c_source%3Dduedge&timestamp=1653991039&signature=817cac223a179c4ce67d8a527d7166c8 HTTP/1.1" 200 None
31-57-2022 09:57:19 urllib3.connectionpool:DEBUG:Starting new HTTP connection (1): baijiahao.baidu.com:80
31-57-2022 09:57:19 urllib3.connectionpool:DEBUG:http://baijiahao.baidu.com:80 "GET /s?id=1711037731085892536&wfr=spider&for=pc HTTP/1.1" 301 113
31-57-2022 09:57:19 urllib3.connectionpool:DEBUG:Starting new HTTPS connection (1): baijiahao.baidu.com:443
31-57-2022 09:57:19 urllib3.connectionpool:DEBUG:https://baijiahao.baidu.com:443 "GET /s?id=1711037731085892536&wfr=spider&for=pc HTTP/1.1" 302 0
31-57-2022 09:57:19 urllib3.connectionpool:DEBUG:Starting new HTTPS connection (1): wappass.baidu.com:443
31-57-2022 09:57:19 urllib3.connectionpool:DEBUG:https://wappass.baidu.com:443 "GET /static/captcha/tuxing.html?ak=572be823e2f50ea759a616c060d6b9f1&backurl=https%3A%2F%2Fmbd.baidu.com%2Fnewspage%2Fdata%2Flandingsuper%3Fthird%3Dbaijiahao%26baijiahao_id%3D1711037731085892536%26wfr%3Dspider%26c_source%3Dduedge&timestamp=1653991039&signature=800ffffda4ce818449e6b9c055aa4ce6 HTTP/1.1" 200 None
31-57-2022 09:57:19 urllib3.connectionpool:DEBUG:Starting new HTTP connection (1): www.moe.gov.cn:80
31-57-2022 09:57:19 urllib3.connectionpool:DEBUG:http://www.moe.gov.cn:80 "GET /jyb_xwfb/xw_fbh/moe_2069/xwfbh_2017n/xwfb_20170828/sfcl_20170828/201708/t20170828_312492.html HTTP/1.1" 403 None
31-57-2022 09:57:19 urllib3.connectionpool:DEBUG:Starting new HTTP connection (1): www.moe.gov.cn:80
31-57-2022 09:57:20 urllib3.connectionpool:DEBUG:http://www.moe.gov.cn:80 "GET /jyb_xwfb/xw_zt/moe_357/jyzt_2020n/2020_zt04/baodao/202004/t20200409_441846.html HTTP/1.1" 403 None
31-57-2022 09:57:20 urllib3.connectionpool:DEBUG:Starting new HTTP connection (1): dangshi.people.com.cn:80
31-57-2022 09:57:20 urllib3.connectionpool:DEBUG:http://dangshi.people.com.cn:80 "GET /n1/2017/0111/c85037-29016357.html HTTP/1.1" 200 None
31-57-2022 09:57:20 urllib3.connectionpool:DEBUG:Starting new HTTP connection (1): edu.people.com.cn:80
31-57-2022 09:57:21 urllib3.connectionpool:DEBUG:http://edu.people.com.cn:80 "GET /n1/2016/0405/c1006-28249915.html HTTP/1.1" 200 None
31-57-2022 09:57:21 urllib3.connectionpool:DEBUG:Starting new HTTP connection (1): baijiahao.baidu.com:80
31-57-2022 09:57:21 urllib3.connectionpool:DEBUG:http://baijiahao.baidu.com:80 "GET /s?id=1675492868046310265&wfr=spider&for=pc HTTP/1.1" 301 113
31-57-2022 09:57:21 urllib3.connectionpool:DEBUG:Starting new HTTPS connection (1): baijiahao.baidu.com:443
31-57-2022 09:57:21 urllib3.connectionpool:DEBUG:https://baijiahao.baidu.com:443 "GET /s?id=1675492868046310265&wfr=spider&for=pc HTTP/1.1" 302 0
31-57-2022 09:57:21 urllib3.connectionpool:DEBUG:Starting new HTTPS connection (1): wappass.baidu.com:443
31-57-2022 09:57:21 urllib3.connectionpool:DEBUG:https://wappass.baidu.com:443 "GET /static/captcha/tuxing.html?ak=572be823e2f50ea759a616c060d6b9f1&backurl=https%3A%2F%2Fmbd.baidu.com%2Fnewspage%2Fdata%2Flandingsuper%3Fthird%3Dbaijiahao%26baijiahao_id%3D1675492868046310265%26wfr%3Dspider%26c_source%3Dduedge&timestamp=1653991041&signature=93fba7195fc1b787a39275c757263650 HTTP/1.1" 200 None
31-57-2022 09:57:21 urllib3.connectionpool:DEBUG:Starting new HTTP connection (1): baijiahao.baidu.com:80
31-57-2022 09:57:21 urllib3.connectionpool:DEBUG:http://baijiahao.baidu.com:80 "GET /s?id=1665647307306458813&wfr=spider&for=pc HTTP/1.1" 301 113
31-57-2022 09:57:21 urllib3.connectionpool:DEBUG:Starting new HTTPS connection (1): baijiahao.baidu.com:443
31-57-2022 09:57:21 urllib3.connectionpool:DEBUG:https://baijiahao.baidu.com:443 "GET /s?id=1665647307306458813&wfr=spider&for=pc HTTP/1.1" 302 0
31-57-2022 09:57:21 urllib3.connectionpool:DEBUG:Starting new HTTPS connection (1): wappass.baidu.com:443
31-57-2022 09:57:21 urllib3.connectionpool:DEBUG:https://wappass.baidu.com:443 "GET /static/captcha/tuxing.html?ak=572be823e2f50ea759a616c060d6b9f1&backurl=https%3A%2F%2Fmbd.baidu.com%2Fnewspage%2Fdata%2Flandingsuper%3Fthird%3Dbaijiahao%26baijiahao_id%3D1665647307306458813%26wfr%3Dspider%26c_source%3Dduedge&timestamp=1653991041&signature=fed3a98e29182ffe5d0a32347238e537 HTTP/1.1" 200 None
31-57-2022 09:57:21 urllib3.connectionpool:DEBUG:Starting new HTTP connection (1): www.moe.gov.cn:80
31-57-2022 09:57:22 urllib3.connectionpool:DEBUG:http://www.moe.gov.cn:80 "GET /srcsite/A26/moe_714/201706/t20170615_307015.html HTTP/1.1" 403 None
31-57-2022 09:57:22 urllib3.connectionpool:DEBUG:Starting new HTTPS connection (1): pj.zol.com.cn:443
31-57-2022 09:57:22 urllib3.connectionpool:DEBUG:https://pj.zol.com.cn:443 "GET /434/4343719.html HTTP/1.1" 200 11154
31-57-2022 09:57:22 urllib3.connectionpool:DEBUG:Starting new HTTP connection (1): www.moe.gov.cn:80
31-57-2022 09:57:23 urllib3.connectionpool:DEBUG:http://www.moe.gov.cn:80 "GET /jyb_xwfb/s271/201710/t20171030_317770.html HTTP/1.1" 403 None
31-57-2022 09:57:23 urllib3.connectionpool:DEBUG:Starting new HTTP connection (1): www.xinhuanet.com:80
31-57-2022 09:57:23 urllib3.connectionpool:DEBUG:http://www.xinhuanet.com:80 "GET /mrdx/2022-05/31/c_1310609496.htm HTTP/1.1" 200 4881
31-57-2022 09:57:23 urllib3.connectionpool:DEBUG:Starting new HTTPS connection (1): news.bjd.com.cn:443
31-57-2022 09:57:23 urllib3.connectionpool:DEBUG:https://news.bjd.com.cn:443 "GET /2022/05/31/10096271.shtml HTTP/1.1" 200 None
31-57-2022 09:57:23 urllib3.connectionpool:DEBUG:Starting new HTTP connection (1): news.cctv.com:80
